user_id,Product_Name,Review,Rating
U468,Turkey Bacon,Exceeded my expectations.,5
U402,Trash Bags,Acceptable for the price.,3
U408,Chicken Breast,Mediocre quality.,3
U402,Potatoes,Will definitely buy again.,5
U458,Fruit Snacks,"Top-notch quality, highly recommended.",5
U428,Pork Chops,Exceeded my expectations.,5
U376,Club Soda,"No complaints, good purchase.",4
U313,Bananas,Received damaged product.,1
U339,Avocado,Tasted really bad.,1
U476,Lemons,Decent quality and freshness.,4
U340,Yogurt,Acceptable for the price.,3
U304,Cucumber,Item was expired or near expiration.,1
U333,Buns,Somewhat disappointed.,2
U123,Almonds,My family loved this product.,5
U196,Cottage Cheese,Will definitely buy again.,5
U58,Zucchini,Not very impressed with the quality.,2
U7,Zucchini,Exceeded my expectations.,5
U217,Coffee,Tastes amazing and very fresh.,5
U361,Tilapia,Perfect condition upon delivery.,5
U339,Vegetable Oil,Arrived on time and well packed.,4
U174,Fruit Snacks,Best value for money.,5
U441,Canola Oil,Extremely disappointed.,1
U175,Tilapia,Exceeded my expectations.,5
U433,Chicken Thighs,"Horrible quality, do not buy.",1
U226,Paper Towels,"Top-notch quality, highly recommended.",5
U498,Apples,A reliable grocery item.,4
U18,Bread,"No complaints, good purchase.",4
U51,Pork Chops,Not worth the price.,2
U20,Cream Cheese,Arrived on time and well packed.,4
U161,Popcorn,Exceeded my expectations.,5
U358,Buns,Good quality for the price.,4
U378,Peppers,"It was okay, nothing special.",3
U328,Sugar,Absolutely fresh and high quality!,5
U79,Coffee,"Top-notch quality, highly recommended.",5
U337,Almond Butter,Perfect condition upon delivery.,5
U341,Almond Milk,Not worth the price.,2
U438,Jerky,"It was okay, nothing special.",3
U6,Laundry Detergent,Would buy again occasionally.,4
U180,Tilapia,Completely unusable.,1
U33,Tortillas,Will definitely buy again.,5
U79,Apple Juice,"Top-notch quality, highly recommended.",5
U78,Eggs,Best value for money.,5
U163,Avocado,"Very good product, would recommend.",4
U372,Chickpeas,Good quality for the price.,4
U380,Chocolate,Best value for money.,5
U486,Oat Milk,Tastes amazing and very fresh.,5
U221,Almond Butter,Best value for money.,5
U204,Sweet Potatoes,Satisfied with this product.,4
U188,Raspberries,Could be better.,3
U295,Potatoes,"No complaints, good purchase.",4
U163,Ice Cream,"Horrible quality, do not buy.",1
U251,Shrimp,Absolutely fresh and high quality!,5
U496,Chickpeas,Somewhat disappointed.,2
U281,Beans,Worth every penny.,5
U421,Almond Butter,Decent quality and freshness.,4
U366,Tortillas,Worth every penny.,5
U385,Bananas,Tastes amazing and very fresh.,5
U240,Jam,Will definitely buy again.,5
U312,Honey,"No complaints, good purchase.",4
U317,Spinach,Not worth the price.,2
U234,Orange Juice,Best value for money.,5
U198,Buns,Quality was inconsistent.,2
U421,Tea,Consistently great product.,5
U171,Ground Beef,Absolutely fresh and high quality!,5
U379,Trash Bags,Does the job but nothing more.,3
U448,Protein Bars,Perfect condition upon delivery.,5
U413,Soda,Decent quality and freshness.,4
U111,Chips,Consistently great product.,5
U384,Sourdough,"No complaints, good purchase.",4
U9,Cottage Cheese,Acceptable for the price.,3
U362,Paper Towels,Arrived on time and well packed.,4
U205,Sparkling Water,Packaging could be improved.,2
U51,Chicken Thighs,Perfect condition upon delivery.,5
U354,Chickpeas,Exceeded my expectations.,5
U271,Dish Soap,Will definitely buy again.,5
U83,Chicken Thighs,Probably won't buy again.,2
U203,Espresso,My family loved this product.,5
U422,Trash Bags,Fresh and tasty overall.,4
U426,Peanut Butter,Average quality overall.,3
U199,Milk,Acceptable for the price.,3
U285,Bread,"No complaints, good purchase.",4
U120,Cucumber,"Horrible quality, do not buy.",1
U258,Apples,Mediocre quality.,3
U188,Almonds,"It was okay, nothing special.",3
U265,Aluminum Foil,Does the job but nothing more.,3
U331,Chicken Nuggets,Consistently great product.,5
U371,Orange Juice,Best value for money.,5
U323,Canola Oil,Exceeded my expectations.,5
U69,Jerky,Average quality overall.,3
U386,Vegetable Oil,"No complaints, good purchase.",4
U427,Ice Cream,Completely unusable.,1
U362,Chips,Good quality for the price.,4
U435,Pasta,"No complaints, good purchase.",4
U418,Coffee,A reliable grocery item.,4
U224,Yogurt,Absolutely fresh and high quality!,5
U209,Almond Milk,Good quality for the price.,4
U143,Turkey Bacon,Consistently great product.,5
U179,Ice Cream,Consistently great product.,5
U105,Almonds,Tastes amazing and very fresh.,5
U491,Lettuce,Worth every penny.,5
U256,Turkey Bacon,"Top-notch quality, highly recommended.",5
U498,Popcorn,"It was okay, nothing special.",3
U406,Beans,Received damaged product.,1
U454,Tomatoes,Somewhat disappointed.,2
U407,Maple Syrup,Good quality for the price.,4
U291,Lemons,The taste was just okay.,3
U135,Garlic,Satisfied with this product.,4
U144,Dish Soap,"Top-notch quality, highly recommended.",5
U274,Fruit Snacks,"Not bad, not great either.",3
U424,Popcorn,Tastes amazing and very fresh.,5
U247,Cream Cheese,"Top-notch quality, highly recommended.",5
U339,Frozen Waffles,"It was okay, nothing special.",3
U126,Cottage Cheese,Wasn't as fresh as expected.,2
U327,Frozen Berries,Arrived on time and well packed.,4
U39,Jam,Taste was slightly disappointing.,2
U226,Sweet Potatoes,Best value for money.,5
U354,Onions,Decent but not outstanding.,3
U488,Canola Oil,Absolutely fresh and high quality!,5
U19,Toilet Paper,Arrived on time and well packed.,4
U165,Olive Oil,"Very good product, would recommend.",4
U489,Honey,Decent but not outstanding.,3
U76,Sour Cream,My family loved this product.,5
U55,Onions,Would buy again occasionally.,4
U445,Apple Juice,Will definitely buy again.,5
U100,Shrimp,Exceeded my expectations.,5
U266,Almonds,A reliable grocery item.,4
U198,Bacon,Worth every penny.,5
U172,Bananas,"It was okay, nothing special.",3
U374,Cottage Cheese,Would buy again occasionally.,4
U170,Bacon,Would buy again occasionally.,4
U379,Espresso,Fresh and tasty overall.,4
U119,Carrots,"No complaints, good purchase.",4
U343,Protein Bars,Exceeded my expectations.,5
U346,Whole Chicken,My family loved this product.,5
U207,Sourdough,Decent quality and freshness.,4
U109,Chicken Breast,Expected better freshness.,2
U383,Sweet Potatoes,Taste was slightly disappointing.,2
U208,Frozen Vegetables,The taste was just okay.,3
U444,Onions,"Not bad, not great either.",3
U307,Jam,Could be better.,3
U64,Apple Juice,Absolutely fresh and high quality!,5
U67,Almond Milk,"Not bad, not great either.",3
U174,Sparkling Water,Tasted really bad.,1
U482,Maple Syrup,Fairly average experience.,3
U453,Energy Drink,Packaging could be improved.,2
U303,Cashews,My family loved this product.,5
U484,Trash Bags,Never buying this again.,1
U95,Potatoes,Exceeded my expectations.,5
U109,Soy Milk,Decent quality and freshness.,4
U81,Frozen Burritos,The taste was just okay.,3
U246,Energy Drink,"It was okay, nothing special.",3
U295,Pasta,Exceeded my expectations.,5
U353,Coffee,My family loved this product.,5
U77,Butter,Fairly average experience.,3
U28,Chicken Nuggets,The taste was just okay.,3
U353,Blueberries,Decent but not outstanding.,3
U204,Paper Towels,"No complaints, good purchase.",4
U447,Club Soda,Does the job but nothing more.,3
U372,Cheese,Average quality overall.,3
U105,Tomatoes,Will definitely buy again.,5
U77,Tomatoes,Would buy again occasionally.,4
U121,Broccoli,The taste was just okay.,3
U73,Orange Juice,Fresh and tasty overall.,4
U190,Chicken Breast,Wasn't as fresh as expected.,2
U196,Apples,Average quality overall.,3
U150,Cucumber,Good quality for the price.,4
U147,Sparkling Water,Tastes amazing and very fresh.,5
U83,Croissants,Will definitely buy again.,5
U420,Aluminum Foil,Mediocre quality.,3
U96,Yogurt,Tastes amazing and very fresh.,5
U48,Fruit Snacks,"Not bad, not great either.",3
U6,Granola Bars,A reliable grocery item.,4
U238,Ground Beef,Perfect condition upon delivery.,5
U446,Dish Soap,"It was okay, nothing special.",3
U11,Cashews,Very poor quality.,1
U8,Tomato Sauce,Mediocre quality.,3
U296,Tomato Sauce,Will definitely buy again.,5
U296,Lettuce,Fresh and tasty overall.,4
U183,Frozen Waffles,Exceeded my expectations.,5
U59,Orange Juice,Better than expected.,4
U34,Canola Oil,Expected better freshness.,2
U126,Frozen Pizza,"No complaints, good purchase.",4
U468,Jam,Does the job but nothing more.,3
U481,Sparkling Water,Acceptable for the price.,3
U278,Spinach,The taste was just okay.,3
U474,Coffee,Worth every penny.,5
U474,Chickpeas,Average quality overall.,3
U198,Bacon,"Horrible quality, do not buy.",1
U48,Chips,Tastes amazing and very fresh.,5
U248,Chocolate,Somewhat disappointed.,2
U155,Lemons,Mediocre quality.,3
U61,Broccoli,Expected better freshness.,2
U347,Avocado,"Very good product, would recommend.",4
U21,Turkey Bacon,Good quality for the price.,4
U401,Frozen Pizza,"No complaints, good purchase.",4
U476,Bacon,The taste was just okay.,3
U214,Frozen Waffles,Tastes amazing and very fresh.,5
U406,Buns,Arrived on time and well packed.,4
U128,Lemons,Exceeded my expectations.,5
U282,Garlic,Perfect condition upon delivery.,5
U451,Pork Chops,Will definitely buy again.,5
U234,Tea,Best value for money.,5
U439,Chicken Nuggets,Best value for money.,5
U92,Club Soda,Consistently great product.,5
U136,Dish Soap,Acceptable for the price.,3
U191,Cucumber,Arrived on time and well packed.,4
U152,Raspberries,Worth every penny.,5
U297,Sparkling Water,"Top-notch quality, highly recommended.",5
U226,Peanut Butter,Worth every penny.,5
U350,Lettuce,Would buy again occasionally.,4
U368,Bagels,Worth every penny.,5
U318,Oat Milk,"Very good product, would recommend.",4
U418,Buns,Acceptable for the price.,3
U117,Cashews,Better than expected.,4
U168,Cauliflower,Absolutely fresh and high quality!,5
U411,Blueberries,The taste was just okay.,3
U431,Honey,A reliable grocery item.,4
U44,Salmon,Perfect condition upon delivery.,5
U251,Yogurt,My family loved this product.,5
U68,Deli Meat,Exceeded my expectations.,5
U292,Almond Milk,Does the job but nothing more.,3
U429,Raspberries,Wasn't as fresh as expected.,2
U336,Apples,"Very good product, would recommend.",4
U357,Sour Cream,"Very good product, would recommend.",4
U259,Rice,Very poor quality.,1
U320,Turkey Bacon,Good quality for the price.,4
U28,Tortillas,My family loved this product.,5
U257,Milk,Perfect condition upon delivery.,5
U13,Strawberries,A reliable grocery item.,4
U356,Eggs,Exceeded my expectations.,5
U233,Tortillas,Mediocre quality.,3
U208,Almonds,Exceeded my expectations.,5
U116,Whole Chicken,Will definitely buy again.,5
U330,Limes,The taste was just okay.,3
U56,Granola Bars,Good quality for the price.,4
U420,Whole Chicken,Not very impressed with the quality.,2
U429,English Muffins,Could be better.,3
U372,Avocado,"Very good product, would recommend.",4
U369,Olive Oil,Taste was slightly disappointing.,2
U5,Frozen Berries,Perfect condition upon delivery.,5
U19,Rice,Would buy again occasionally.,4
U264,Frozen Pizza,Perfect condition upon delivery.,5
U134,Chicken Breast,"Top-notch quality, highly recommended.",5
U420,Onions,"It was okay, nothing special.",3
U307,Tomato Sauce,Acceptable for the price.,3
U211,Pasta,Worth every penny.,5
U471,Trash Bags,Expected better freshness.,2
U229,Chocolate,Somewhat disappointed.,2
U145,Garlic,My family loved this product.,5
U218,Energy Drink,Worth every penny.,5
U266,Lettuce,"Top-notch quality, highly recommended.",5
U53,Zucchini,A reliable grocery item.,4
U499,Tea,Perfect condition upon delivery.,5
U396,Tomatoes,Fairly average experience.,3
U355,Bacon,Satisfied with this product.,4
U201,Espresso,"It was okay, nothing special.",3
U99,Chicken Thighs,Decent but not outstanding.,3
U350,Flour,Will definitely buy again.,5
U359,Canola Oil,Good quality for the price.,4
U319,Shrimp,"No complaints, good purchase.",4
U325,Cucumber,Better than expected.,4
U404,Sour Cream,"No complaints, good purchase.",4
U201,Apple Juice,"Not bad, not great either.",3
U303,Spinach,Decent but not outstanding.,3
U260,Vegetable Oil,"Top-notch quality, highly recommended.",5
U199,Lemons,Completely unusable.,1
U47,Sparkling Water,Consistently great product.,5
U232,English Muffins,The taste was just okay.,3
U1,Chips,Arrived on time and well packed.,4
U217,Yogurt,Fairly average experience.,3
U71,Strawberries,Better than expected.,4
U284,Limes,"No complaints, good purchase.",4
U221,Cauliflower,My family loved this product.,5
U311,Chicken Nuggets,Fresh and tasty overall.,4
U404,Sourdough,Absolutely fresh and high quality!,5
U389,Vegetable Oil,Will definitely buy again.,5
U21,Honey,"Very good product, would recommend.",4
U472,Frozen Vegetables,Consistently great product.,5
U94,Espresso,Quality was inconsistent.,2
U163,Buns,The taste was just okay.,3
U81,Sour Cream,Good quality for the price.,4
U184,Croissants,My family loved this product.,5
U285,Eggs,Exceeded my expectations.,5
U410,Chicken Nuggets,Not worth the price.,2
U464,Yogurt,Tastes amazing and very fresh.,5
U349,Vegetable Oil,Extremely disappointed.,1
U346,Broccoli,Consistently great product.,5
U45,Flour,Satisfied with this product.,4
U403,Bagels,Fresh and tasty overall.,4
U129,Granola Bars,"Top-notch quality, highly recommended.",5
U200,Sour Cream,The taste was just okay.,3
U284,Garlic,Would buy again occasionally.,4
U274,Carrots,Will definitely buy again.,5
U493,Shrimp,Will definitely buy again.,5
U96,Sour Cream,Best value for money.,5
U103,Sour Cream,"Very good product, would recommend.",4
U41,Chicken Nuggets,Perfect condition upon delivery.,5
U404,Bagels,Arrived on time and well packed.,4
U323,Cheese,Better than expected.,4
U429,Ice Cream,"Horrible quality, do not buy.",1
U166,Ground Beef,Fresh and tasty overall.,4
U444,Lettuce,Not worth the price.,2
U227,Potatoes,Mediocre quality.,3
U386,Rice,Decent but not outstanding.,3
U285,Bacon,Worth every penny.,5
U335,Chicken Nuggets,Consistently great product.,5
U171,Tomato Sauce,Taste was slightly disappointing.,2
U441,Jam,Exceeded my expectations.,5
U463,Laundry Detergent,A reliable grocery item.,4
U56,Chickpeas,A reliable grocery item.,4
U320,Beans,My family loved this product.,5
U351,Ground Beef,"No complaints, good purchase.",4
U154,Sourdough,Worth every penny.,5
U66,Zucchini,Decent quality and freshness.,4
U334,Tortillas,Acceptable for the price.,3
U242,Tilapia,"Horrible quality, do not buy.",1
U290,Coffee,Packaging could be improved.,2
U396,Flour,Would buy again occasionally.,4
U167,Turkey Bacon,Better than expected.,4
U8,Eggs,Waste of money.,1
U148,Oat Milk,My family loved this product.,5
U227,Chicken Nuggets,Does the job but nothing more.,3
U389,Bread,Would buy again occasionally.,4
U109,Ice Cream,Worth every penny.,5
U119,Beans,Could be better.,3
U99,Whole Chicken,Packaging could be improved.,2
U419,Zucchini,Extremely disappointed.,1
U358,Sweet Potatoes,Tastes amazing and very fresh.,5
U51,Fruit Snacks,Worth every penny.,5
U250,Beans,Better than expected.,4
U425,Chicken Breast,"Top-notch quality, highly recommended.",5
U89,Granola Bars,Mediocre quality.,3
U494,Soy Milk,Best value for money.,5
U8,Almonds,A reliable grocery item.,4
U210,Sourdough,Will definitely buy again.,5
U407,Tomato Sauce,My family loved this product.,5
U253,Ground Beef,Will definitely buy again.,5
U374,Blueberries,Good quality for the price.,4
U85,Broccoli,My family loved this product.,5
U450,Raspberries,Exceeded my expectations.,5
U348,Chips,Satisfied with this product.,4
U299,Laundry Detergent,Worth every penny.,5
U140,Flour,Consistently great product.,5
U59,Frozen Berries,Probably won't buy again.,2
U466,Yogurt,Completely unusable.,1
U497,Cream Cheese,"Top-notch quality, highly recommended.",5
U427,Tortillas,The taste was just okay.,3
U286,Sweet Potatoes,Exceeded my expectations.,5
U123,Cauliflower,"Top-notch quality, highly recommended.",5
U499,Onions,Tastes amazing and very fresh.,5
U185,Sweet Potatoes,Decent but not outstanding.,3
U97,Chicken Thighs,Satisfied with this product.,4
U63,Espresso,Absolutely fresh and high quality!,5
U409,Chicken Thighs,Better than expected.,4
U322,Club Soda,Perfect condition upon delivery.,5
